Batch	Sample	Area	subpic
5	353	7.95E-03	1
5	353	1.20E-02	1
5	353	1.15E-02	1
5	353	8.61E-03	1
5	353	2.37E-02	1
5	353	7.00E-02	2
5	353	1.12E-02	2
5	353	1.01E-02	2
5	353	4.36E-02	2
5	353	2.06E-02	2
5	353	1.15E-02	2
5	353	6.28E-02	2
5	353	1.36E-02	2
5	353	1.26E-02	2
5	353	1.08E-02	2
5	353	2.84E-02	2
5	353	6.73E-03	2
5	353	8.44E-03	2
5	353	1.04E-02	2
5	353	7.59E-03	2
5	353	1.07E-02	3
5	353	5.92E-03	3
5	353	2.44E-02	3
5	353	4.00E-02	3
5	353	2.43E-02	3
5	353	1.75E-02	3
5	353	6.59E-02	3
5	353	8.98E-03	3
5	353	6.23E-02	3
5	353	4.27E-03	3
5	353	8.30E-03	3
5	353	7.04E-03	4
5	353	4.32E-02	4
5	353	5.34E-02	4
5	353	4.44E-02	4
5	353	2.23E-02	4
5	353	5.19E-03	4
5	353	5.06E-03	4
5	353	9.33E-03	4
5	353	5.54E-03	4
5	353	8.65E-03	4
5	353	4.34E-03	4
5	353	1.52E-02	5
5	353	2.14E-02	5
5	353	2.15E-02	5
5	353	5.36E-02	5
5	353	2.54E-02	5
5	353	4.00E-02	5
5	353	1.98E-02	6
5	353	2.31E-02	6
5	353	1.56E-02	6
5	353	8.71E-03	6
5	353	1.41E-02	6
5	353	3.13E-02	6
5	353	3.40E-02	6
5	353	6.49E-03	6
5	353	1.52E-02	6
5	353	1.16E-02	6
5	353	1.22E-02	7
5	353	2.13E-02	7
5	353	2.03E-02	7
5	353	8.43E-03	7
5	353	1.50E-02	7
5	353	1.80E-02	7
5	353	1.01E-02	7
5	353	2.09E-02	7
5	353	1.28E-02	7
5	353	1.93E-02	7
5	353	1.46E-02	7
5	353	1.15E-02	8
5	353	7.08E-03	8
5	353	2.88E-03	8
5	353	2.34E-02	8
5	353	2.03E-02	8
5	353	1.42E-02	8
5	353	5.32E-03	8
5	353	6.95E-03	8
5	353	9.58E-03	9
5	353	1.05E-02	9
5	353	4.36E-03	9
5	353	1.66E-02	9
5	353	1.09E-02	9
5	353	2.52E-02	9
5	353	1.05E-02	9
5	353	1.03E-02	9
5	353	3.13E-02	0
5	353	2.36E-02	0
5	353	1.18E-02	0
5	353	3.23E-02	0
5	353	7.55E-03	0
5	353	1.10E-02	0
5	353	6.25E-03	0
5	353	7.66E-03	0
5	353	1.30E-02	0
5	353	1.15E-02	0
5	353	6.53E-03	0
5	353	8.29E-03	0
5	354	9.31E-03	1
5	354	2.77E-02	1
5	354	3.46E-02	1
5	354	4.03E-03	1
5	354	2.63E-02	1
5	354	6.99E-02	1
5	354	2.40E-02	1
5	354	2.08E-02	1
5	354	2.31E-02	1
5	354	2.06E-02	1
5	354	1.70E-02	2
5	354	1.75E-02	2
5	354	6.64E-02	2
5	354	3.64E-02	2
5	354	1.14E-02	2
5	354	1.63E-02	2
5	354	3.16E-02	2
5	354	4.54E-02	2
5	354	1.13E-02	2
5	354	1.19E-02	2
5	354	5.04E-02	3
5	354	2.60E-02	3
5	354	8.99E-03	3
5	354	2.76E-02	3
5	354	7.87E-03	3
5	354	2.84E-02	3
5	354	4.16E-02	3
5	354	3.97E-02	3
5	354	2.53E-02	3
5	354	2.22E-02	3
5	354	2.46E-02	4
5	354	2.28E-02	4
5	354	3.17E-02	4
5	354	7.07E-03	4
5	354	1.75E-02	4
5	354	5.96E-03	4
5	354	1.42E-02	4
5	354	7.99E-02	4
5	354	4.60E-02	4
5	354	2.87E-02	4
5	354	2.57E-02	5
5	354	7.31E-02	5
5	354	1.71E-02	5
5	354	8.11E-03	5
5	354	3.18E-02	5
5	354	1.37E-02	5
5	354	2.29E-02	5
5	354	3.45E-02	5
5	354	8.45E-02	5
5	354	1.01E-02	6
5	354	8.88E-02	6
5	354	2.94E-02	6
5	354	2.18E-02	6
5	354	1.86E-02	6
5	354	1.68E-02	6
5	354	2.90E-02	6
5	354	1.46E-02	6
5	354	6.17E-03	6
5	354	9.50E-03	6
5	354	2.13E-02	7
5	354	7.86E-03	7
5	354	7.00E-03	7
5	354	4.22E-02	8
5	354	1.19E-02	8
5	354	7.95E-03	8
5	354	1.08E-02	8
5	354	2.73E-02	8
5	354	1.77E-02	8
5	354	2.65E-02	8
5	354	3.40E-02	8
5	354	3.50E-02	8
5	354	2.40E-02	8
5	354	7.63E-03	8
5	354	2.33E-02	8
5	354	8.87E-03	8
5	354	9.50E-03	8
5	354	5.22E-03	8
5	354	5.24E-02	9
5	354	3.08E-02	9
5	354	7.02E-03	9
5	354	9.71E-03	9
5	354	7.27E-02	9
5	354	3.48E-02	9
5	354	7.60E-03	9
5	354	1.54E-02	9
5	354	9.63E-03	9
5	354	1.53E-02	9
5	354	1.03E-02	9
5	354	1.37E-02	9
5	354	1.40E-02	9
5	354	1.96E-02	9
5	354	4.84E-03	9
5	354	5.47E-03	9
5	354	2.99E-02	10
5	354	7.51E-03	10
5	354	1.33E-02	10
5	354	4.19E-03	10
5	354	1.39E-02	10
5	354	1.96E-02	10
5	354	6.21E-03	10
5	354	8.38E-03	10
5	354	1.55E-02	10
5	354	1.36E-02	10
5	354	2.10E-02	0
5	354	7.14E-02	0
5	354	8.62E-03	0
5	354	2.22E-02	0
5	354	2.43E-02	0
5	354	1.55E-02	0
5	354	1.84E-02	0
5	354	3.46E-02	0
5	354	1.73E-02	0
5	355	1.14E-02	1
5	355	3.62E-02	1
5	355	1.57E-02	1
5	355	2.37E-02	1
5	355	2.65E-02	1
5	355	3.54E-02	1
5	355	3.32E-02	1
5	355	1.61E-02	1
5	355	5.36E-02	1
5	355	1.02E-02	1
5	355	2.09E-02	1
5	355	1.51E-02	1
5	355	6.48E-02	2
5	355	1.25E-02	2
5	355	2.49E-02	2
5	355	4.61E-02	2
5	355	1.02E-01	2
5	355	3.04E-02	2
5	355	9.97E-03	2
5	355	3.23E-02	2
5	355	1.74E-02	2
5	355	1.37E-02	2
5	355	3.23E-02	3
5	355	4.40E-02	3
5	355	3.61E-02	3
5	355	6.24E-03	3
5	355	3.08E-02	3
5	355	2.61E-02	3
5	355	1.14E-02	3
5	355	1.55E-02	3
5	355	1.31E-02	3
5	355	1.18E-02	3
5	355	3.39E-02	3
5	355	2.51E-02	3
5	355	1.15E-02	4
5	355	1.57E-02	4
5	355	3.55E-02	4
5	355	3.53E-02	4
5	355	6.00E-02	4
5	355	1.65E-02	4
5	355	2.12E-02	4
5	355	2.98E-02	4
5	355	1.81E-02	4
5	355	1.65E-02	4
5	355	1.23E-02	4
5	355	1.23E-02	4
5	355	1.47E-02	5
5	355	3.06E-02	5
5	355	5.26E-02	5
5	355	2.99E-02	5
5	355	1.61E-02	5
5	355	1.70E-02	5
5	355	5.97E-03	5
5	355	1.85E-02	5
5	355	1.25E-02	5
5	355	2.65E-02	5
5	355	8.19E-03	5
5	355	3.62E-02	5
5	355	2.70E-02	5
5	355	2.73E-02	5
5	355	1.03E-02	5
5	355	7.16E-02	6
5	355	1.20E-02	6
5	355	7.75E-03	6
5	355	3.46E-02	6
5	355	3.16E-02	6
5	355	2.42E-02	6
5	355	3.19E-02	6
5	355	9.00E-03	6
5	355	3.07E-02	6
5	355	1.77E-02	6
5	355	1.44E-02	6
5	355	6.12E-03	6
5	355	7.08E-03	7
5	355	2.17E-02	7
5	355	3.95E-02	7
5	355	4.22E-02	7
5	355	5.99E-02	7
5	355	2.22E-02	7
5	355	1.01E-02	7
5	355	3.75E-02	7
5	355	2.65E-02	7
5	355	6.69E-02	7
5	355	3.02E-02	7
5	355	1.17E-02	7
5	355	8.86E-03	7
5	355	1.28E-02	7
5	355	2.87E-02	8
5	355	5.28E-02	8
5	355	9.69E-03	8
5	355	1.23E-02	8
5	355	2.11E-02	8
5	355	2.09E-02	8
5	355	3.81E-02	8
5	355	1.72E-02	8
5	355	7.66E-03	8
5	355	1.05E-02	9
5	355	4.84E-03	9
5	355	1.88E-02	9
5	355	1.32E-02	9
5	355	5.61E-03	9
5	355	1.22E-02	9
5	355	1.19E-01	0
5	355	5.04E-02	0
5	355	1.33E-02	0
5	355	5.10E-02	0
5	355	3.09E-02	0
5	355	2.13E-02	0
5	355	2.32E-02	0
5	355	1.25E-02	0
5	355	1.97E-02	0
5	355	2.32E-02	0
5	355	1.53E-02	0
5	355	7.13E-03	0
5	356	9.25E-02	1
5	356	3.17E-02	1
5	356	3.98E-02	1
5	356	2.03E-02	1
5	356	1.60E-02	1
5	356	9.64E-03	1
5	356	3.34E-02	1
5	356	2.43E-02	1
5	356	1.55E-02	1
5	356	8.97E-03	1
5	356	1.99E-02	1
5	356	9.60E-03	1
5	356	1.50E-02	1
5	356	4.55E-02	1
5	356	1.15E-02	1
5	356	1.41E-02	1
5	356	1.62E-02	1
5	356	1.28E-01	2
5	356	8.69E-02	2
5	356	1.11E-02	2
5	356	6.41E-03	2
5	356	1.45E-02	2
5	356	4.10E-02	2
5	356	2.26E-02	2
5	356	2.47E-02	2
5	356	2.36E-02	2
5	356	2.47E-02	2
5	356	2.27E-02	2
5	356	3.33E-02	2
5	356	1.24E-02	2
5	356	1.13E-01	3
5	356	1.88E-02	3
5	356	3.35E-02	3
5	356	3.65E-02	3
5	356	2.61E-02	3
5	356	1.90E-02	3
5	356	1.16E-02	3
5	356	1.58E-02	3
5	356	1.55E-02	3
5	356	1.36E-02	3
5	356	5.71E-02	3
5	356	1.29E-02	3
5	356	7.80E-03	3
5	356	2.87E-02	4
5	356	1.92E-02	4
5	356	1.24E-02	4
5	356	1.57E-02	4
5	356	1.25E-02	4
5	356	1.65E-02	4
5	356	7.87E-03	4
5	356	1.36E-02	4
5	356	2.96E-02	4
5	356	2.92E-02	4
5	356	3.65E-02	4
5	356	1.52E-02	4
5	356	1.73E-02	4
5	356	9.38E-03	4
5	356	1.35E-02	4
5	356	1.49E-02	4
5	356	5.71E-02	0
5	356	2.37E-02	0
5	356	2.16E-02	0
5	356	6.43E-03	0
5	356	7.97E-02	0
5	356	1.00E-02	0
5	356	1.25E-02	0
5	356	1.18E-02	0
5	356	7.35E-02	0
5	356	2.46E-02	0
5	356	3.48E-02	0
5	356	1.11E-02	0
5	357	1.88E-02	1
5	357	1.52E-02	1
5	357	5.50E-02	1
5	357	1.42E-02	1
5	357	1.57E-02	1
5	357	1.36E-02	1
5	357	1.83E-02	1
5	357	1.97E-02	1
5	357	5.23E-02	1
5	357	4.64E-03	1
5	357	4.19E-02	1
5	357	4.57E-02	1
5	357	3.58E-02	1
5	357	2.32E-02	2
5	357	1.63E-02	2
5	357	1.63E-02	2
5	357	1.67E-02	2
5	357	1.99E-02	2
5	357	1.41E-02	2
5	357	1.49E-02	2
5	357	2.57E-02	2
5	357	1.35E-02	2
5	357	1.59E-02	2
5	357	1.94E-02	2
5	357	1.29E-02	2
5	357	1.25E-02	2
5	357	1.76E-02	2
5	357	1.34E-02	2
5	357	1.07E-01	3
5	357	2.21E-02	3
5	357	1.33E-02	3
5	357	7.02E-03	3
5	357	2.52E-02	3
5	357	2.94E-02	3
5	357	2.04E-02	3
5	357	1.16E-02	3
5	357	7.88E-03	3
5	357	1.25E-02	3
5	357	8.97E-03	3
5	357	2.17E-02	3
5	357	7.67E-03	4
5	357	1.09E-01	4
5	357	1.18E-02	4
5	357	2.28E-02	4
5	357	1.32E-02	4
5	357	1.65E-02	4
5	357	2.60E-02	4
5	357	1.54E-02	4
5	357	1.75E-02	4
5	357	1.88E-02	4
5	357	1.89E-02	4
5	357	1.78E-02	4
5	357	1.31E-02	4
5	357	1.36E-02	4
5	357	2.29E-02	0
5	357	3.01E-02	0
5	357	2.72E-02	0
5	357	3.60E-02	0
5	357	2.84E-02	0
5	357	2.99E-02	0
5	357	1.72E-02	0
5	357	9.86E-03	0
5	357	1.84E-02	0
5	357	1.07E-02	0
5	357	1.58E-02	0
5	357	1.63E-02	0
5	358	1.47E-01	1
5	358	3.91E-02	1
5	358	1.82E-01	1
5	358	8.18E-03	2
5	358	1.15E-02	2
5	358	1.45E-02	2
5	358	1.71E-02	2
5	358	5.67E-02	2
5	358	1.42E-02	2
5	358	4.25E-02	2
5	358	2.41E-02	2
5	358	2.27E-02	2
5	358	9.56E-02	2
5	358	1.03E-02	2
5	358	6.15E-02	3
5	358	6.08E-02	3
5	358	8.05E-02	3
5	358	1.54E-02	3
5	358	1.10E-02	3
5	358	3.64E-02	3
5	358	3.77E-02	3
5	358	8.27E-02	3
5	358	9.96E-03	3
5	358	1.75E-02	3
5	358	2.60E-02	3
5	358	1.52E-02	4
5	358	2.26E-02	4
5	358	1.09E-02	4
5	358	1.82E-02	4
5	358	1.62E-02	4
5	358	1.44E-02	4
5	358	4.09E-02	4
5	358	3.88E-02	4
5	358	8.04E-03	4
5	358	1.19E-02	4
5	358	2.86E-02	4
5	358	1.29E-02	4
5	358	3.56E-02	5
5	358	1.40E-02	5
5	358	1.69E-02	5
5	358	1.88E-02	5
5	358	7.00E-02	5
5	358	1.38E-02	5
5	358	5.77E-03	5
5	358	7.08E-03	5
5	358	5.07E-02	5
5	358	3.31E-02	5
5	358	2.70E-02	5
5	358	2.53E-02	6
5	358	1.34E-02	6
5	358	1.60E-02	6
5	358	4.23E-02	6
5	358	1.88E-02	6
5	358	5.90E-02	6
5	358	1.01E-02	6
5	358	5.80E-02	6
5	358	2.26E-02	6
5	358	1.60E-02	6
5	358	1.21E-02	6
5	358	1.25E-02	7
5	358	5.87E-02	7
5	358	2.54E-02	7
5	358	1.71E-02	7
5	358	5.34E-02	7
5	358	9.03E-03	7
5	358	7.98E-03	7
5	358	1.87E-02	7
5	358	2.43E-02	7
5	358	1.66E-02	7
5	358	2.80E-02	8
5	358	1.21E-02	8
5	358	6.61E-02	8
5	358	1.36E-02	8
5	358	1.20E-02	8
5	358	9.98E-03	8
5	358	3.90E-02	8
5	358	2.92E-02	8
5	358	5.18E-02	8
5	358	1.73E-02	8
5	358	1.60E-02	8
5	358	1.95E-02	9
5	358	1.66E-02	9
5	358	7.55E-03	9
5	358	2.70E-02	9
5	358	4.49E-03	9
5	358	2.48E-02	9
5	358	8.74E-02	9
5	358	1.06E-02	9
5	358	1.39E-02	9
5	358	8.81E-02	10
5	358	5.35E-03	10
5	358	3.81E-02	10
5	358	3.46E-02	10
5	358	4.62E-02	10
5	358	1.45E-02	10
5	358	3.73E-02	10
5	358	2.66E-02	10
5	358	1.47E-02	10
5	358	2.16E-02	11
5	358	2.66E-02	0
5	358	1.79E-02	0
5	358	2.07E-02	0
5	358	2.16E-02	0
5	358	2.80E-02	0
5	358	1.69E-02	0
5	358	2.01E-02	0
5	358	1.94E-02	0
5	358	1.43E-02	0
5	358	3.74E-02	0
5	358	2.26E-02	0
5	358	3.76E-02	0
5	359	6.38E-03	1
5	359	1.11E-02	1
5	359	1.17E-02	1
5	359	9.12E-03	1
5	359	1.92E-02	1
5	359	7.87E-03	1
5	359	1.79E-02	1
5	359	2.37E-02	1
5	359	1.07E-02	1
5	359	1.39E-02	1
5	359	1.70E-02	1
5	359	1.53E-02	1
5	359	2.28E-02	0
5	359	3.10E-02	0
5	359	8.17E-03	0
5	359	1.57E-02	0
5	359	1.86E-02	0
5	359	1.78E-02	0
5	359	3.94E-03	0
5	359	9.83E-03	0
5	360	1.64E-02	1
5	360	1.87E-02	1
5	360	6.56E-03	1
5	360	2.08E-02	1
5	360	1.98E-02	1
5	360	2.07E-02	1
5	360	1.43E-02	1
5	360	8.04E-03	1
5	360	2.14E-02	1
5	360	6.41E-02	1
5	360	6.38E-03	1
5	360	9.17E-03	1
5	360	8.86E-03	1
5	360	1.41E-02	2
5	360	9.15E-03	2
5	360	1.75E-02	2
5	360	1.03E-02	2
5	360	7.34E-03	2
5	360	1.24E-02	2
5	360	7.86E-03	2
5	360	6.71E-03	2
5	360	9.70E-02	2
5	360	7.09E-03	2
5	360	7.90E-03	2
5	360	8.95E-03	2
5	360	2.71E-02	2
5	360	1.91E-02	2
5	360	5.86E-03	3
5	360	1.07E-02	3
5	360	1.45E-02	3
5	360	6.83E-03	3
5	360	2.26E-02	3
5	360	6.01E-02	3
5	360	1.68E-02	3
5	360	3.15E-02	3
5	360	1.75E-02	3
5	360	8.24E-02	3
5	360	9.44E-03	3
5	360	6.95E-03	3
5	360	5.85E-03	3
5	360	2.44E-02	4
5	360	1.01E-02	4
5	360	9.66E-03	4
5	360	1.60E-02	4
5	360	1.61E-02	4
5	360	1.77E-02	4
5	360	9.46E-03	4
5	360	1.82E-02	4
5	360	1.19E-02	4
5	360	7.65E-03	4
5	360	2.99E-02	5
5	360	8.12E-03	5
5	360	8.93E-03	5
5	360	1.20E-02	5
5	360	1.54E-02	5
5	360	1.24E-02	5
5	360	8.17E-03	5
5	360	1.76E-02	5
5	360	1.83E-02	5
5	360	1.18E-02	5
5	360	2.16E-02	5
5	360	3.10E-02	5
5	360	7.92E-03	5
5	360	1.01E-02	5
5	360	7.33E-03	6
5	360	1.13E-02	6
5	360	8.76E-03	6
5	360	9.49E-03	6
5	360	1.06E-02	6
5	360	1.29E-02	6
5	360	4.05E-02	6
5	360	1.99E-02	6
5	360	4.96E-03	6
5	360	9.14E-03	6
5	360	9.09E-03	6
5	360	5.29E-02	6
5	360	9.19E-03	7
5	360	1.46E-02	7
5	360	6.59E-03	7
5	360	1.72E-02	7
5	360	1.62E-02	7
5	360	1.41E-02	7
5	360	1.08E-02	7
5	360	6.78E-03	7
5	360	1.31E-02	7
5	360	1.29E-02	7
5	360	9.89E-03	0
5	360	4.11E-02	0
5	360	6.52E-03	0
5	360	1.07E-02	0
5	360	1.34E-02	0
5	360	5.25E-03	0
5	360	1.04E-02	0
5	360	9.92E-03	0
5	360	8.03E-03	0
5	360	3.10E-02	0
5	360	1.27E-02	0
5	360	1.88E-02	0
5	360	1.21E-02	0
5	360	1.23E-02	0
5	360	7.61E-03	0
5	360	1.63E-02	0
5	361	1.96E-02	1
5	361	4.24E-02	1
5	361	9.03E-03	1
5	361	3.85E-02	1
5	361	1.18E-02	1
5	361	9.97E-03	1
5	361	7.63E-03	1
5	361	1.04E-02	1
5	361	6.16E-02	1
5	361	1.40E-02	1
5	361	8.11E-03	1
5	361	7.18E-03	1
5	361	1.23E-02	1
5	361	1.66E-02	1
5	361	1.46E-02	2
5	361	4.24E-02	2
5	361	7.77E-02	2
5	361	7.01E-03	2
5	361	1.98E-02	2
5	361	2.31E-02	2
5	361	1.92E-02	2
5	361	1.37E-02	2
5	361	8.73E-03	2
5	361	1.01E-02	2
5	361	8.56E-03	2
5	361	9.38E-03	2
5	361	1.21E-02	2
5	361	2.32E-02	3
5	361	3.78E-03	3
5	361	9.18E-03	3
5	361	1.96E-02	3
5	361	6.56E-02	3
5	361	1.19E-02	3
5	361	6.02E-02	3
5	361	6.35E-03	3
5	361	1.10E-02	3
5	361	9.76E-03	3
5	361	8.68E-03	3
5	361	2.64E-02	3
5	361	9.19E-03	3
5	361	1.10E-02	3
5	361	3.65E-02	4
5	361	1.45E-02	4
5	361	1.35E-02	4
5	361	7.17E-03	4
5	361	2.35E-02	4
5	361	1.79E-02	4
5	361	1.24E-02	4
5	361	8.24E-03	4
5	361	2.14E-02	4
5	361	8.46E-03	4
5	361	1.11E-02	4
5	361	9.74E-03	4
5	361	5.63E-03	5
5	361	3.08E-02	5
5	361	3.02E-02	5
5	361	5.60E-03	5
5	361	1.02E-02	5
5	361	5.79E-02	5
5	361	1.37E-02	5
5	361	1.38E-02	5
5	361	1.50E-02	5
5	361	6.91E-03	5
5	361	6.70E-03	5
5	361	7.32E-03	5
5	361	9.30E-03	5
5	361	5.54E-02	6
5	361	1.57E-02	6
5	361	7.56E-03	6
5	361	1.29E-02	6
5	361	6.39E-03	6
5	361	8.39E-03	6
5	361	7.93E-03	6
5	361	5.42E-03	6
5	361	5.74E-03	6
5	361	7.99E-02	6
5	361	1.13E-02	6
5	361	2.74E-02	6
5	361	1.67E-02	7
5	361	3.61E-02	7
5	361	9.15E-03	7
5	361	3.01E-03	7
5	361	4.05E-03	7
5	361	1.81E-02	7
5	361	1.89E-02	7
5	361	1.03E-02	7
5	361	8.78E-03	7
5	361	8.13E-03	7
5	361	1.82E-02	7
5	361	2.73E-02	7
5	361	1.03E-02	0
5	361	1.50E-02	0
5	361	1.62E-02	0
5	361	1.48E-02	0
5	361	8.58E-03	0
5	361	8.71E-03	0
5	361	5.94E-02	0
5	361	1.25E-02	0
5	361	1.31E-02	0
5	361	1.36E-02	0
5	361	1.16E-02	0
5	361	1.35E-02	0
5	361	3.23E-02	0
5	361	9.44E-03	0
5	362	1.45E-02	1
5	362	9.96E-03	1
5	362	8.36E-03	1
5	362	7.04E-03	1
5	362	1.47E-02	1
5	362	5.91E-03	1
5	362	9.34E-03	1
5	362	1.06E-02	1
5	362	5.39E-03	1
5	362	1.58E-02	1
5	362	1.12E-02	1
5	362	1.67E-02	2
5	362	2.25E-02	2
5	362	3.50E-02	2
5	362	1.07E-02	2
5	362	1.91E-02	2
5	362	1.09E-02	2
5	362	1.49E-02	2
5	362	9.92E-03	2
5	362	4.99E-03	2
5	362	7.55E-03	2
5	362	1.59E-02	2
5	362	1.35E-02	2
5	362	1.65E-02	2
5	362	9.00E-03	2
5	362	1.63E-02	3
5	362	2.79E-01	3
5	362	1.82E-02	3
5	362	1.80E-02	3
5	362	1.36E-02	3
5	362	9.20E-03	3
5	362	1.99E-02	3
5	362	2.15E-02	3
5	362	3.18E-02	3
5	362	6.63E-03	3
5	362	1.74E-02	4
5	362	1.48E-02	4
5	362	8.86E-03	4
5	362	1.03E-02	4
5	362	9.71E-02	4
5	362	8.16E-03	4
5	362	9.48E-03	4
5	362	8.11E-03	4
5	362	6.81E-03	4
5	362	1.87E-02	4
5	362	1.07E-02	4
5	362	2.81E-02	4
5	362	1.56E-02	4
5	362	1.92E-02	5
5	362	1.19E-02	5
5	362	6.87E-02	5
5	362	1.75E-02	5
5	362	1.33E-02	5
5	362	3.97E-02	5
5	362	6.29E-03	5
5	362	2.75E-02	5
5	362	6.74E-03	5
5	362	1.26E-02	5
5	362	1.50E-02	5
5	362	1.09E-02	5
5	362	1.06E-02	5
5	362	2.85E-02	5
5	362	1.70E-02	6
5	362	5.63E-02	6
5	362	1.03E-02	6
5	362	7.54E-03	6
5	362	1.25E-02	6
5	362	7.20E-03	6
5	362	3.00E-02	6
5	362	1.31E-02	6
5	362	7.25E-03	6
5	362	1.07E-02	6
5	362	2.02E-02	6
5	362	3.07E-02	6
5	362	1.42E-02	6
5	362	1.36E-02	6
5	362	1.57E-02	0
5	362	1.17E-02	0
5	362	2.02E-02	0
5	362	1.02E-02	0
5	362	8.96E-03	0
5	362	1.18E-02	0
5	362	7.18E-03	0
5	362	1.57E-02	0
5	362	1.21E-02	0
5	362	6.63E-03	0
5	362	2.25E-02	0
5	363	3.20E-02	1
5	363	5.17E-02	1
5	363	1.28E-02	1
5	363	3.35E-02	1
5	363	6.34E-03	1
5	363	1.02E-02	1
5	363	1.48E-02	1
5	363	8.13E-03	1
5	363	1.37E-02	1
5	363	1.86E-02	1
5	363	2.00E-02	1
5	363	1.53E-02	1
5	363	1.25E-02	2
5	363	1.75E-02	2
5	363	6.74E-02	2
5	363	1.38E-02	2
5	363	3.85E-02	2
5	363	4.25E-03	2
5	363	8.96E-03	2
5	363	1.18E-02	2
5	363	7.94E-03	2
5	363	3.00E-02	3
5	363	9.79E-03	3
5	363	2.30E-02	3
5	363	2.40E-02	3
5	363	1.17E-02	3
5	363	2.07E-02	3
5	363	2.91E-02	3
5	363	8.16E-03	3
5	363	1.01E-02	3
5	363	1.13E-02	3
5	363	8.14E-03	3
5	363	1.44E-02	4
5	363	2.40E-02	4
5	363	1.05E-02	4
5	363	1.15E-02	4
5	363	1.29E-02	4
5	363	1.47E-02	4
5	363	9.45E-03	4
5	363	2.32E-02	4
5	363	2.38E-02	4
5	363	1.04E-02	4
5	363	1.69E-02	4
5	363	1.15E-02	4
5	363	9.57E-03	4
5	363	2.01E-02	5
5	363	1.65E-02	5
5	363	6.94E-03	5
5	363	5.29E-03	5
5	363	1.05E-02	5
5	363	1.12E-02	5
5	363	5.27E-03	5
5	363	1.34E-02	5
5	363	1.19E-02	5
5	363	2.10E-02	5
5	363	4.70E-02	5
5	363	1.02E-02	5
5	363	2.30E-02	6
5	363	6.03E-03	6
5	363	1.09E-02	6
5	363	1.29E-02	6
5	363	1.04E-02	6
5	363	4.46E-03	6
5	363	7.36E-03	7
5	363	1.38E-02	0
5	363	1.61E-02	0
5	363	1.22E-02	0
5	363	8.05E-03	0
5	363	3.47E-02	0
5	363	5.85E-02	0
5	363	1.93E-02	0
5	363	2.88E-02	0
5	363	5.66E-03	0
5	363	1.54E-02	0
5	363	1.50E-02	0
5	364	5.36E-02	1
5	364	5.21E-02	1
5	364	1.64E-02	1
5	364	7.87E-02	1
5	364	1.52E-02	1
5	365	7.11E-02	1
5	365	2.02E-02	1
5	365	1.03E-01	1
5	365	6.94E-02	1
5	365	2.05E-02	1
5	365	4.75E-02	1
5	365	3.77E-02	1
5	365	3.24E-02	1
5	365	7.74E-02	2
5	365	2.58E-02	2
5	365	3.45E-02	2
5	365	1.82E-02	2
5	365	3.95E-02	2
5	365	3.09E-02	2
5	365	2.48E-02	2
5	365	3.08E-02	2
5	365	2.84E-02	2
5	365	7.28E-02	3
5	365	3.21E-02	3
5	365	3.05E-02	3
5	365	3.63E-02	3
5	365	2.05E-02	3
5	365	4.61E-02	3
5	365	3.45E-02	4
5	365	2.76E-02	4
5	365	3.08E-02	4
5	365	4.09E-02	4
5	365	4.70E-02	4
5	365	3.58E-02	4
5	365	5.67E-02	4
5	365	3.53E-02	5
5	365	2.62E-02	5
5	365	3.98E-02	5
5	365	3.45E-02	5
5	365	7.27E-02	5
5	365	3.93E-02	5
5	365	1.65E-02	5
5	365	6.02E-02	6
5	365	5.75E-02	6
5	365	4.05E-02	6
5	365	5.45E-02	6
5	365	3.08E-02	6
5	365	2.90E-02	6
5	365	2.58E-02	6
5	365	3.88E-02	6
5	365	3.03E-02	0
5	365	3.09E-02	0
5	365	3.11E-02	0
5	365	3.67E-02	0
5	365	6.70E-02	0
5	365	1.03E-01	0
5	365	2.43E-02	0
5	366	2.86E-02	1
5	366	3.58E-02	1
5	366	9.10E-03	1
5	366	2.63E-02	1
5	366	3.30E-02	1
5	366	2.77E-02	1
5	366	1.16E-02	1
5	366	1.23E-02	1
5	366	1.31E-01	2
5	366	2.85E-02	2
5	366	2.15E-02	2
5	366	3.81E-02	2
5	366	2.03E-02	2
5	366	2.12E-02	2
5	366	6.67E-02	2
5	366	1.80E-02	3
5	366	2.27E-01	3
5	366	1.05E-02	3
5	366	1.64E-02	3
5	366	2.47E-02	3
5	366	1.15E-02	3
5	366	1.88E-02	3
5	366	1.59E-02	4
5	366	4.51E-02	4
5	366	4.74E-02	4
5	366	2.05E-02	4
5	366	2.27E-02	4
5	366	3.06E-02	4
5	366	2.66E-02	4
5	366	2.70E-02	4
5	366	9.79E-03	4
5	366	2.17E-02	5
5	366	6.71E-03	5
5	366	1.54E-02	5
5	366	2.46E-02	5
5	366	4.78E-02	5
5	366	1.88E-02	5
5	366	4.02E-02	5
5	366	2.29E-02	5
5	366	1.92E-02	5
5	366	8.67E-02	6
5	366	3.18E-02	7
5	366	1.74E-02	7
5	366	2.44E-02	7
5	366	1.96E-02	7
5	366	1.98E-02	7
5	366	1.23E-02	7
5	366	2.23E-02	7
5	366	1.87E-02	8
5	366	2.27E-02	8
5	366	1.03E-02	8
5	366	2.69E-02	8
5	366	3.04E-02	8
5	366	2.83E-02	8
5	366	1.84E-02	8
5	366	3.58E-02	8
5	366	1.39E-02	8
5	366	2.02E-02	9
5	366	7.22E-03	9
